   3.55000012E-02   0.00000000       1.14520201E-02   14.4200001       9.51413512E-02
   3.60000022E-02   0.00000000       1.33158127E-02   14.4399996      0.108457163    
   3.65000032E-02   0.00000000       1.55177144E-02   14.4600000      0.123974875    
   3.70000005E-02   0.00000000       1.80530231E-02   14.4799995      0.142027900    
   3.75000015E-02   0.00000000       2.09367983E-02   14.5000000      0.162964702    
   3.80000025E-02   0.00000000       2.42367536E-02   14.5200005      0.187201455    
   3.85000035E-02   0.00000000       2.79940795E-02   14.5400000      0.215195537    
   3.90000008E-02   0.00000000       3.21254805E-02   14.5599995      0.247321010    
   3.95000018E-02   0.00000000       3.66816446E-02   14.5799999      0.284002662    
   4.00000028E-02   0.00000000       4.16470170E-02   14.6000004      0.325649679    
   4.05000001E-02   0.00000000       4.69937250E-02   14.6199999      0.372643411    
   4.10000011E-02   0.00000000       5.25493957E-02   14.6400003      0.425192803    
   4.15000021E-02   0.00000000       5.83502986E-02   14.6599998      0.483543098    
   4.20000032E-02   0.00000000       6.41923547E-02   14.6800003      0.547735453    
   4.25000004E-02   0.00000000       7.00212419E-02   14.6999998      0.617756724    
   4.30000015E-02   0.00000000       7.56740123E-02   14.7200003      0.693430722    
   4.35000025E-02   0.00000000       8.09470713E-02   14.7399998      0.774377823    
   4.40000035E-02   0.00000000       7.47290775E-02   14.7600002      0.849106908    
   4.45000008E-02   0.00000000       6.81362748E-02   14.7799997      0.917243183    
   4.50000018E-02   0.00000000       6.81597516E-02   14.8000002      0.985402942    
   4.55000028E-02   0.00000000       6.40427023E-02   14.8199997       1.04944563    
   4.60000038E-02   0.00000000       6.43921867E-02   14.8400002       1.11383784    
   4.65000011E-02   0.00000000       6.71794042E-02   14.8599997       1.18101728    
   4.70000021E-02   0.00000000       7.02367723E-02   14.8800001       1.25125408    
   4.75000031E-02   0.00000000       7.30921626E-02   14.8999996       1.32434630    
   4.80000004E-02   0.00000000       7.57191852E-02   14.9200001       1.40006554    
   4.85000014E-02   0.00000000       7.80519769E-02   14.9399996       1.47811747    
   4.90000024E-02   0.00000000       7.99496025E-02   14.9600000       1.55806708    
   4.95000035E-02   0.00000000       8.14614296E-02   14.9799995       1.63952851    
   5.00000007E-02   0.00000000       8.24113041E-02   15.0000000       1.72193980    
