   1.17988098       1.16379163E-03   3.38280411E-03   2.37515736E-02   1.79867055E-02   2.54347781E-03   2.60119305E-06
   1.18560302       1.16286031E-03   3.38117033E-03   2.40920726E-02   1.82480849E-02   2.54256325E-03   2.62606090E-06
   1.19132507       1.16192398E-03   3.37952795E-03   2.44357120E-02   1.85119510E-02   2.54164357E-03   2.65103927E-06
   1.19704711       1.16098102E-03   3.37787159E-03   2.47824937E-02   1.87783204E-02   2.54071737E-03   2.67612654E-06
   1.20276916       1.16003805E-03   3.37621593E-03   2.51324382E-02   1.90472044E-02   2.53979000E-03   2.70132932E-06
   1.20849121       1.15909055E-03   3.37455189E-03   2.54855547E-02   1.93186160E-02   2.53885868E-03   2.72664329E-06
   1.21421325       1.15813594E-03   3.37287388E-03   2.58418527E-02   1.95925608E-02   2.53791944E-03   2.75206548E-06
   1.21993530       1.15718134E-03   3.37119680E-03   2.62013488E-02   1.98690575E-02   2.53697927E-03   2.77760319E-06
   1.22565734       1.15622301E-03   3.36951134E-03   2.65640505E-02   2.01481134E-02   2.53603654E-03   2.80325094E-06
   1.23137939       1.15525676E-03   3.36781167E-03   2.69299708E-02   2.04297397E-02   2.53508426E-03   2.82900555E-06
   1.23710144       1.15429051E-03   3.36611108E-03   2.72991210E-02   2.07139440E-02   2.53413268E-03   2.85487613E-06
   1.24282348       1.15332159E-03   3.36440606E-03   2.76715159E-02   2.10007448E-02   2.53317715E-03   2.88085789E-06
   1.24854553       1.15234370E-03   3.36268311E-03   2.80471593E-02   2.12901477E-02   2.53221206E-03   2.90694447E-06
   1.25426757       1.15136581E-03   3.36096133E-03   2.84260735E-02   2.15821620E-02   2.53124605E-03   2.93314611E-06
   1.25998962       1.15038652E-03   3.35923466E-03   2.88082603E-02   2.18768045E-02   2.53027910E-03   2.95946097E-06
   1.26571167       1.14939699E-03   3.35749239E-03   2.91937348E-02   2.21740827E-02   2.52930284E-03   2.98587793E-06
   1.27143371       1.14840746E-03   3.35574732E-03   2.95825116E-02   2.24740077E-02   2.52832402E-03   3.01241062E-06
   1.27715576       1.14741793E-03   3.35400132E-03   2.99746003E-02   2.27765944E-02   2.52734567E-03   3.03905585E-06
   1.28287780       1.14641711E-03   3.35223600E-03   3.03700082E-02   2.30818465E-02   2.52635521E-03   3.06580318E-06
   1.28859985       1.14541594E-03   3.35046975E-03   3.07687502E-02   2.33897809E-02   2.52536521E-03   3.09266397E-06
   1.29432189       1.14441477E-03   3.34870094E-03   3.11708376E-02   2.37004124E-02   2.52437289E-03   3.11963868E-06
   1.30004394       1.14340417E-03   3.34691629E-03   3.15762796E-02   2.40137409E-02   2.52337242E-03   3.14671524E-06
